ajûtin	deyajûm	V;PRS;IND;1;S
ajûtin	deyajûyt	V;PRS;IND;2;S
ajûtin	deyajwêt	V;PRS;IND;3;S
ajûtin	deyajûyn	V;PRS;IND;1;P
ajûtin	deyajûn	V;PRS;IND;2;P
ajûtin	deyajûn	V;PRS;IND;3;P
ajûtin	bîajû	V;PRS;IMP;2;S
ajûtin	bîajûn	V;PRS;IMP;2;P
ajûtin	ajût	V;PST;IND
ajûtin	ajûtim	V;PST;IND;1;S
ajûtin	ajûtit	V;PST;IND;2;S
ajûtin	ajûtî	V;PST;IND;3;S
ajûtin	ajûtman	V;PST;IND;1;P
ajûtin	ajûttan	V;PST;IND;2;P
ajûtin	ajûtyan	V;PST;IND;3;P
ajûtin	deajût	V;PST;IPFV;IND
ajûtin	demajût	V;PST;IPFV;IND;1;S
ajûtin	detajût	V;PST;IPFV;IND;2;S
ajûtin	deyajût	V;PST;IPFV;IND;3;S
ajûtin	demanajût	V;PST;IPFV;IND;1;P
ajûtin	detanajût	V;PST;IPFV;IND;2;P
ajûtin	deyanajût	V;PST;IPFV;IND;3;P
ajûtin	ajûtuwe	V;PRS;PRF;IND
ajûtin	ajûtûme	V;PRS;PRF;IND;1;S
ajûtin	ajûtûte	V;PRS;PRF;IND;2;S
ajûtin	ajûtûyetî	V;PRS;PRF;IND;3;S
ajûtin	ajûtûmane	V;PRS;PRF;IND;1;P
ajûtin	ajûtûtane	V;PRS;PRF;IND;2;P
ajûtin	ajûtûyane	V;PRS;PRF;IND;3;P
ajûtin	ajûtibû	V;PST;PRF;IND
ajûtin	ajûtibûm	V;PST;PRF;IND;1;S
ajûtin	ajûtibût	V;PST;PRF;IND;2;S
ajûtin	ajûtibûy	V;PST;PRF;IND;3;S
ajûtin	ajûtibûman	V;PST;PRF;IND;1;P
ajûtin	ajûtibûtan	V;PST;PRF;IND;2;P
ajûtin	ajûtibûyan	V;PST;PRF;IND;3;P
ajûtin	biajûtaye	V;PST;IPFV;SBJV
ajûtin	bimajûtaye	V;PST;IPFV;SBJV;1;S
ajûtin	bitajûtaye	V;PST;IPFV;SBJV;2;S
ajûtin	bîajûtaye	V;PST;IPFV;SBJV;3;S
ajûtin	bimanajûtaye	V;PST;IPFV;SBJV;1;P
ajûtin	bitanajûtaye	V;PST;IPFV;SBJV;2;P
ajûtin	biyanajûtaye	V;PST;IPFV;SBJV;3;P
ajûtin	ajûtibêt	V;PRS;PRF;SBJV
ajûtin	ajûtibêtim	V;PRS;PRF;SBJV;1;S
ajûtin	ajûtibêtit	V;PRS;PRF;SBJV;2;S
ajûtin	ajûtibêtî	V;PRS;PRF;SBJV;3;S
ajûtin	ajûtibêtman	V;PRS;PRF;SBJV;1;P
ajûtin	ajûtibêttan	V;PRS;PRF;SBJV;2;P
ajûtin	ajûtibêtyan	V;PRS;PRF;SBJV;3;P
ajûtin	ajûtibuwaye	V;PST;PRF;SBJV
ajûtin	ajûtibûmaye	V;PST;PRF;SBJV;1;S
ajûtin	ajûtibûtaye	V;PST;PRF;SBJV;2;S
ajûtin	ajûtibûyaye	V;PST;PRF;SBJV;3;S
ajûtin	ajûtibûmanaye	V;PST;PRF;SBJV;1;P
ajûtin	ajûtibûtanaye	V;PST;PRF;SBJV;2;P
ajûtin	ajûtibûyanaye	V;PST;PRF;SBJV;3;P
ałandin	deyałênim	V;PRS;IND;1;S
ałandin	deyałênît	V;PRS;IND;2;S
ałandin	deyałênêt	V;PRS;IND;3;S
ałandin	deyałênîn	V;PRS;IND;1;P
ałandin	deyałênin	V;PRS;IND;2;P
ałandin	deyałênin	V;PRS;IND;3;P
ałandin	bîałêne	V;PRS;IMP;2;S
ałandin	bîałênin	V;PRS;IMP;2;P
ałandin	ałand	V;PST;IND
ałandin	ałandim	V;PST;IND;1;S
ałandin	ałandit	V;PST;IND;2;S
ałandin	ałandî	V;PST;IND;3;S
ałandin	ałandman	V;PST;IND;1;P
ałandin	ałandtan	V;PST;IND;2;P
ałandin	ałandyan	V;PST;IND;3;P
ałandin	deałand	V;PST;IPFV;IND
ałandin	demałand	V;PST;IPFV;IND;1;S
ałandin	detałand	V;PST;IPFV;IND;2;S
ałandin	deyałand	V;PST;IPFV;IND;3;S
ałandin	demanałand	V;PST;IPFV;IND;1;P
ałandin	detanałand	V;PST;IPFV;IND;2;P
ałandin	deyanałand	V;PST;IPFV;IND;3;P
ałandin	ałanduwe	V;PRS;PRF;IND
ałandin	ałandûme	V;PRS;PRF;IND;1;S
ałandin	ałandûte	V;PRS;PRF;IND;2;S
ałandin	ałandûyetî	V;PRS;PRF;IND;3;S
ałandin	ałandûmane	V;PRS;PRF;IND;1;P
ałandin	ałandûtane	V;PRS;PRF;IND;2;P
ałandin	ałandûyane	V;PRS;PRF;IND;3;P
ałandin	ałandibû	V;PST;PRF;IND
ałandin	ałandibûm	V;PST;PRF;IND;1;S
ałandin	ałandibût	V;PST;PRF;IND;2;S
ałandin	ałandibûy	V;PST;PRF;IND;3;S
ałandin	ałandibûman	V;PST;PRF;IND;1;P
ałandin	ałandibûtan	V;PST;PRF;IND;2;P
ałandin	ałandibûyan	V;PST;PRF;IND;3;P
ałandin	białandaye	V;PST;IPFV;SBJV
ałandin	bimałandaye	V;PST;IPFV;SBJV;1;S
ałandin	bitałandaye	V;PST;IPFV;SBJV;2;S
ałandin	bîałandaye	V;PST;IPFV;SBJV;3;S
ałandin	bimanałandaye	V;PST;IPFV;SBJV;1;P
ałandin	bitanałandaye	V;PST;IPFV;SBJV;2;P
ałandin	biyanałandaye	V;PST;IPFV;SBJV;3;P
ałandin	ałandibêt	V;PRS;PRF;SBJV
ałandin	ałandibêtim	V;PRS;PRF;SBJV;1;S
ałandin	ałandibêtit	V;PRS;PRF;SBJV;2;S
ałandin	ałandibêtî	V;PRS;PRF;SBJV;3;S
ałandin	ałandibêtman	V;PRS;PRF;SBJV;1;P
ałandin	ałandibêttan	V;PRS;PRF;SBJV;2;P
ałandin	ałandibêtyan	V;PRS;PRF;SBJV;3;P
ałandin	ałandibuwaye	V;PST;PRF;SBJV
ałandin	ałandibûmaye	V;PST;PRF;SBJV;1;S
ałandin	ałandibûtaye	V;PST;PRF;SBJV;2;S
ałandin	ałandibûyaye	V;PST;PRF;SBJV;3;S
ałandin	ałandibûmanaye	V;PST;PRF;SBJV;1;P
ałandin	ałandibûtanaye	V;PST;PRF;SBJV;2;P
ałandin	ałandibûyanaye	V;PST;PRF;SBJV;3;P
ałoskandin	deyałoskênim	V;PRS;IND;1;S
ałoskandin	deyałoskênît	V;PRS;IND;2;S
ałoskandin	deyałoskênêt	V;PRS;IND;3;S
ałoskandin	deyałoskênîn	V;PRS;IND;1;P
ałoskandin	deyałoskênin	V;PRS;IND;2;P
ałoskandin	deyałoskênin	V;PRS;IND;3;P
ałoskandin	bîałoskêne	V;PRS;IMP;2;S
ałoskandin	bîałoskênin	V;PRS;IMP;2;P
ałoskandin	ałoskand	V;PST;IND
ałoskandin	ałoskandim	V;PST;IND;1;S
ałoskandin	ałoskandit	V;PST;IND;2;S
ałoskandin	ałoskandî	V;PST;IND;3;S
ałoskandin	ałoskandman	V;PST;IND;1;P
ałoskandin	ałoskandtan	V;PST;IND;2;P
ałoskandin	ałoskandyan	V;PST;IND;3;P
ałoskandin	deałoskand	V;PST;IPFV;IND
ałoskandin	demałoskand	V;PST;IPFV;IND;1;S
ałoskandin	detałoskand	V;PST;IPFV;IND;2;S
ałoskandin	deyałoskand	V;PST;IPFV;IND;3;S
ałoskandin	demanałoskand	V;PST;IPFV;IND;1;P
ałoskandin	detanałoskand	V;PST;IPFV;IND;2;P
ałoskandin	deyanałoskand	V;PST;IPFV;IND;3;P
ałoskandin	ałoskanduwe	V;PRS;PRF;IND
ałoskandin	ałoskandûme	V;PRS;PRF;IND;1;S
ałoskandin	ałoskandûte	V;PRS;PRF;IND;2;S
ałoskandin	ałoskandûyetî	V;PRS;PRF;IND;3;S
ałoskandin	ałoskandûmane	V;PRS;PRF;IND;1;P
ałoskandin	ałoskandûtane	V;PRS;PRF;IND;2;P
ałoskandin	ałoskandûyane	V;PRS;PRF;IND;3;P
ałoskandin	ałoskandibû	V;PST;PRF;IND
ałoskandin	ałoskandibûm	V;PST;PRF;IND;1;S
ałoskandin	ałoskandibût	V;PST;PRF;IND;2;S
ałoskandin	ałoskandibûy	V;PST;PRF;IND;3;S
ałoskandin	ałoskandibûman	V;PST;PRF;IND;1;P
