göndermek	gönderirim	V;IND;PRS;HAB;1;SG;POS;DECL
göndermek	göndeririz	V;IND;PRS;HAB;1;PL;POS;DECL
göndermek	gönderirsin	V;IND;PRS;HAB;2;SG;POS;DECL
göndermek	gönderirsiniz	V;IND;PRS;HAB;2;PL;POS;DECL
göndermek	gönderir	V;IND;PRS;HAB;3;SG;POS;DECL
göndermek	gönderirler	V;IND;PRS;HAB;3;PL;POS;DECL
göndermek	göndermem	V;IND;PRS;HAB;1;SG;NEG;DECL
göndermek	göndermeyiz	V;IND;PRS;HAB;1;PL;NEG;DECL
göndermek	göndermezsin	V;IND;PRS;HAB;2;SG;NEG;DECL
göndermek	göndermezsiniz	V;IND;PRS;HAB;2;PL;NEG;DECL
göndermek	göndermez	V;IND;PRS;HAB;3;SG;NEG;DECL
göndermek	göndermezler	V;IND;PRS;HAB;3;PL;NEG;DECL
göndermek	gönderiyorum	V;IND;PRS;PROG;1;SG;POS;DECL
göndermek	gönderiyoruz	V;IND;PRS;PROG;1;PL;POS;DECL
göndermek	gönderiyorsun	V;IND;PRS;PROG;2;SG;POS;DECL
göndermek	gönderiyorsunuz	V;IND;PRS;PROG;2;PL;POS;DECL
göndermek	gönderiyor	V;IND;PRS;PROG;3;SG;POS;DECL
göndermek	gönderiyorlar	V;IND;PRS;PROG;3;PL;POS;DECL
göndermek	göndermiyorum	V;IND;PRS;PROG;1;SG;NEG;DECL
göndermek	göndermiyoruz	V;IND;PRS;PROG;1;PL;NEG;DECL
göndermek	göndermiyorsun	V;IND;PRS;PROG;2;SG;NEG;DECL
göndermek	göndermiyorsunuz	V;IND;PRS;PROG;2;PL;NEG;DECL
göndermek	göndermiyor	V;IND;PRS;PROG;3;SG;NEG;DECL
göndermek	göndermiyorlar	V;IND;PRS;PROG;3;PL;NEG;DECL
göndermek	gönderdim	V;IND;PST;1;SG;POS;DECL
göndermek	gönderdik	V;IND;PST;1;PL;POS;DECL
göndermek	gönderdin	V;IND;PST;2;SG;POS;DECL
göndermek	gönderdiniz	V;IND;PST;2;PL;POS;DECL
göndermek	gönderdi	V;IND;PST;3;SG;POS;DECL
göndermek	gönderdiler	V;IND;PST;3;PL;POS;DECL
göndermek	göndermedim	V;IND;PST;1;SG;NEG;DECL
göndermek	göndermedik	V;IND;PST;1;PL;NEG;DECL
göndermek	göndermedin	V;IND;PST;2;SG;NEG;DECL
göndermek	göndermediniz	V;IND;PST;2;PL;NEG;DECL
göndermek	göndermedi	V;IND;PST;3;SG;NEG;DECL
göndermek	göndermediler	V;IND;PST;3;PL;NEG;DECL
göndermek	gönderirdim	V;IND;PST;HAB;1;SG;POS;DECL
göndermek	gönderirdik	V;IND;PST;HAB;1;PL;POS;DECL
göndermek	gönderirdin	V;IND;PST;HAB;2;SG;POS;DECL
göndermek	gönderirdiniz	V;IND;PST;HAB;2;PL;POS;DECL
göndermek	gönderirdi	V;IND;PST;HAB;3;SG;POS;DECL
göndermek	gönderirlerdi	V;IND;PST;HAB;3;PL;POS;DECL
göndermek	göndermezdim	V;IND;PST;HAB;1;SG;NEG;DECL
göndermek	göndermezdik	V;IND;PST;HAB;1;PL;NEG;DECL
göndermek	göndermezdin	V;IND;PST;HAB;2;SG;NEG;DECL
göndermek	göndermezdiniz	V;IND;PST;HAB;2;PL;NEG;DECL
göndermek	göndermezdi	V;IND;PST;HAB;3;SG;NEG;DECL
göndermek	göndermezlerdi	V;IND;PST;HAB;3;PL;NEG;DECL
göndermek	gönderiyordum	V;IND;PST;PROG;1;SG;POS;DECL
göndermek	gönderiyorduk	V;IND;PST;PROG;1;PL;POS;DECL
göndermek	gönderiyordun	V;IND;PST;PROG;2;SG;POS;DECL
göndermek	gönderiyordunuz	V;IND;PST;PROG;2;PL;POS;DECL
göndermek	gönderiyordu	V;IND;PST;PROG;3;SG;POS;DECL
göndermek	gönderiyorlardı	V;IND;PST;PROG;3;PL;POS;DECL
göndermek	göndermiyordum	V;IND;PST;PROG;1;SG;NEG;DECL
göndermek	göndermiyorduk	V;IND;PST;PROG;1;PL;NEG;DECL
göndermek	göndermiyordun	V;IND;PST;PROG;2;SG;NEG;DECL
göndermek	göndermiyordunuz	V;IND;PST;PROG;2;PL;NEG;DECL
göndermek	göndermiyordu	V;IND;PST;PROG;3;SG;NEG;DECL
göndermek	göndermiyorlardı	V;IND;PST;PROG;3;PL;NEG;DECL
göndermek	gönderdiydim	V;IND;PST;PFV;1;SG;POS;DECL
göndermek	gönderdiydik	V;IND;PST;PFV;1;PL;POS;DECL
göndermek	gönderdiydin	V;IND;PST;PFV;2;SG;POS;DECL
göndermek	gönderdiydiniz	V;IND;PST;PFV;2;PL;POS;DECL
göndermek	gönderdiydi	V;IND;PST;PFV;3;SG;POS;DECL
göndermek	gönderdilerdi	V;IND;PST;PFV;3;PL;POS;DECL
göndermek	göndermediydim	V;IND;PST;PFV;1;SG;NEG;DECL
göndermek	göndermediydik	V;IND;PST;PFV;1;PL;NEG;DECL
göndermek	göndermediydin	V;IND;PST;PFV;2;SG;NEG;DECL
göndermek	göndermediydiniz	V;IND;PST;PFV;2;PL;NEG;DECL
göndermek	göndermediydi	V;IND;PST;PFV;3;SG;NEG;DECL
göndermek	göndermedilerdi	V;IND;PST;PFV;3;PL;NEG;DECL
göndermek	gönderecektim	V;IND;PST;PROSP;1;SG;POS;DECL
göndermek	gönderecektik	V;IND;PST;PROSP;1;PL;POS;DECL
göndermek	gönderecektin	V;IND;PST;PROSP;2;SG;POS;DECL
göndermek	gönderecektiniz	V;IND;PST;PROSP;2;PL;POS;DECL
göndermek	gönderecekti	V;IND;PST;PROSP;3;SG;POS;DECL
göndermek	göndereceklerdi	V;IND;PST;PROSP;3;PL;POS;DECL
göndermek	göndermeyecektim	V;IND;PST;PROSP;1;SG;NEG;DECL
göndermek	göndermeyecektik	V;IND;PST;PROSP;1;PL;NEG;DECL
göndermek	göndermeyecektin	V;IND;PST;PROSP;2;SG;NEG;DECL
göndermek	göndermeyecektiniz	V;IND;PST;PROSP;2;PL;NEG;DECL
göndermek	göndermeyecekti	V;IND;PST;PROSP;3;SG;NEG;DECL
göndermek	göndermeyeceklerdi	V;IND;PST;PROSP;3;PL;NEG;DECL
göndermek	göndereceğim	V;IND;FUT;1;SG;POS;DECL
göndermek	göndereceğiz	V;IND;FUT;1;PL;POS;DECL
göndermek	göndereceksin	V;IND;FUT;2;SG;POS;DECL
göndermek	göndereceksiniz	V;IND;FUT;2;PL;POS;DECL
göndermek	gönderecek	V;IND;FUT;3;SG;POS;DECL
göndermek	gönderecekler	V;IND;FUT;3;PL;POS;DECL
göndermek	göndermeyeceğim	V;IND;FUT;1;SG;NEG;DECL
göndermek	göndermeyeceğiz	V;IND;FUT;1;PL;NEG;DECL
göndermek	göndermeyeceksin	V;IND;FUT;2;SG;NEG;DECL
göndermek	göndermeyeceksiniz	V;IND;FUT;2;PL;NEG;DECL
göndermek	göndermeyecek	V;IND;FUT;3;SG;NEG;DECL
göndermek	göndermeyecekler	V;IND;FUT;3;PL;NEG;DECL
göndermek	gönderiyormuşum	V;INFR;PRS;PROG;1;SG;POS;DECL
göndermek	gönderiyormuşuz	V;INFR;PRS;PROG;1;PL;POS;DECL
göndermek	gönderiyormuşsun	V;INFR;PRS;PROG;2;SG;POS;DECL
göndermek	gönderiyormuşsunuz	V;INFR;PRS;PROG;2;PL;POS;DECL
göndermek	gönderiyormuş	V;INFR;PRS;PROG;3;SG;POS;DECL
göndermek	gönderiyorlarmış	V;INFR;PRS;PROG;3;PL;POS;DECL
göndermek	göndermiyormuşum	V;INFR;PRS;PROG;1;SG;NEG;DECL
göndermek	göndermiyormuşuz	V;INFR;PRS;PROG;1;PL;NEG;DECL
göndermek	göndermiyormuşsun	V;INFR;PRS;PROG;2;SG;NEG;DECL
göndermek	göndermiyormuşsunuz	V;INFR;PRS;PROG;2;PL;NEG;DECL
göndermek	göndermiyormuş	V;INFR;PRS;PROG;3;SG;NEG;DECL
göndermek	göndermiyorlarmış	V;INFR;PRS;PROG;3;PL;NEG;DECL
göndermek	gönderirmişim	V;INFR;PRS;HAB;1;SG;POS;DECL
göndermek	gönderirmişiz	V;INFR;PRS;HAB;1;PL;POS;DECL
göndermek	gönderirmişsin	V;INFR;PRS;HAB;2;SG;POS;DECL
göndermek	gönderirmişsiniz	V;INFR;PRS;HAB;2;PL;POS;DECL
göndermek	gönderirmiş	V;INFR;PRS;HAB;3;SG;POS;DECL
göndermek	gönderirlermiş	V;INFR;PRS;HAB;3;PL;POS;DECL
göndermek	göndermezmişim	V;INFR;PRS;HAB;1;SG;NEG;DECL
göndermek	göndermezmişiz	V;INFR;PRS;HAB;1;PL;NEG;DECL
göndermek	göndermezmişsin	V;INFR;PRS;HAB;2;SG;NEG;DECL
göndermek	göndermezmişsiniz	V;INFR;PRS;HAB;2;PL;NEG;DECL
göndermek	göndermezmiş	V;INFR;PRS;HAB;3;SG;NEG;DECL
göndermek	göndermezlermiş	V;INFR;PRS;HAB;3;PL;NEG;DECL
göndermek	göndermişim	V;INFR;PST;1;SG;POS;DECL
göndermek	göndermişiz	V;INFR;PST;1;PL;POS;DECL
göndermek	göndermişsin	V;INFR;PST;2;SG;POS;DECL
göndermek	göndermişsiniz	V;INFR;PST;2;PL;POS;DECL
göndermek	göndermiş	V;INFR;PST;3;SG;POS;DECL
göndermek	göndermişler	V;INFR;PST;3;PL;POS;DECL
göndermek	göndermemişim	V;INFR;PST;1;SG;NEG;DECL
göndermek	göndermemişiz	V;INFR;PST;1;PL;NEG;DECL
göndermek	göndermemişsin	V;INFR;PST;2;SG;NEG;DECL
göndermek	göndermemişsiniz	V;INFR;PST;2;PL;NEG;DECL
göndermek	göndermemiş	V;INFR;PST;3;SG;NEG;DECL
göndermek	göndermemişler	V;INFR;PST;3;PL;NEG;DECL
göndermek	göndermiştim	V;INFR;PST;PFV;1;SG;POS;DECL
göndermek	göndermiştik	V;INFR;PST;PFV;1;PL;POS;DECL
